Cycle;"World (warning)";Element;ID;Position;Status;Action;Effect
69;;Rabbit;9;"[8 - 5 ]";eating;;
69;;Wolf;10;"[9 - 7 ]";eating;;
69;;Wolf;11;"[6 - 3 ]";eating;;
70;"New cycle";;;;;;
70;"Weather changed to foggy";;;;;;
70;;Rabbit;0;"[2 - 1 ]";eating;;
70;;Rabbit;1;"[2 - 7 ]";eating;;
70;;Rabbit;2;"[4 - 3 ]";eating;;
70;;Rabbit;3;"[5 - 5 ]";eating;;
70;;Rabbit;4;"[5 - 1 ]";eating;;
70;;Rabbit;5;"[8 - 4 ]";eating;;
70;;Rabbit;6;"[6 - 5 ]";eating;;
70;;Rabbit;7;"[6 - 0 ]";eating;;
70;;Rabbit;8;"[6 - 6 ]";eating;;
70;;Rabbit;9;"[8 - 5 ]";eating;;
70;;Wolf;10;"[9 - 7 ]";eating;;
70;;Wolf;11;"[6 - 3 ]";eating;;
71;"New cycle";;;;;;
71;;Rabbit;0;"[2 - 1 ]";eating;;
71;;Rabbit;1;"[2 - 7 ]";eating;;
71;;Rabbit;2;"[4 - 3 ]";eating;;
71;;Rabbit;3;"[5 - 5 ]";eating;;
71;;Rabbit;4;"[5 - 1 ]";eating;;
71;;Rabbit;5;"[8 - 4 ]";eating;;
71;;Rabbit;6;"[6 - 5 ]";eating;;
71;;Rabbit;7;"[6 - 0 ]";eating;;
71;;Rabbit;8;"[6 - 6 ]";eating;;
71;;Rabbit;9;"[8 - 5 ]";eating;;
71;;Wolf;10;"[9 - 7 ]";eating;;
71;;Wolf;11;"[6 - 3 ]";eating;;
72;"New cycle";;;;;;
72;;Rabbit;0;"[2 - 1 ]";eating;;
72;;Rabbit;1;"[2 - 7 ]";eating;;
72;;Rabbit;2;"[4 - 3 ]";eating;;
72;;Rabbit;3;"[5 - 5 ]";eating;;
72;;Rabbit;4;"[5 - 1 ]";eating;;
72;;Rabbit;5;"[8 - 4 ]";eating;;
72;;Rabbit;6;"[6 - 5 ]";eating;;
72;;Rabbit;7;"[6 - 0 ]";eating;;
72;;Rabbit;8;"[6 - 6 ]";eating;;
72;;Rabbit;9;"[8 - 5 ]";eating;;
72;;Wolf;10;"[9 - 7 ]";eating;;
72;;Wolf;11;"[6 - 3 ]";eating;;
73;"New cycle";;;;;;
73;;Rabbit;0;"[2 - 1 ]";eating;;
73;;Rabbit;1;"[2 - 7 ]";eating;;
73;;Rabbit;2;"[4 - 3 ]";eating;;
73;;Rabbit;3;"[5 - 5 ]";eating;;
73;;Rabbit;4;"[5 - 1 ]";eating;;
73;;Rabbit;5;"[8 - 4 ]";eating;;
73;;Rabbit;6;"[6 - 5 ]";eating;;
73;;Rabbit;7;"[6 - 0 ]";eating;;
73;;Rabbit;8;"[6 - 6 ]";eating;;
73;;Rabbit;9;"[8 - 5 ]";eating;;
73;;Wolf;10;"[9 - 7 ]";eating;;
73;;Wolf;11;"[6 - 3 ]";eating;;
74;"New cycle";;;;;;
74;;Rabbit;0;"[2 - 1 ]";eating;;
74;;Rabbit;1;"[2 - 7 ]";eating;;
74;;Rabbit;2;"[4 - 3 ]";eating;;
74;;Rabbit;3;"[5 - 5 ]";eating;;
74;;Rabbit;4;"[5 - 1 ]";eating;;
74;;Rabbit;5;"[8 - 4 ]";eating;;
74;;Rabbit;6;"[6 - 5 ]";eating;;
74;;Rabbit;7;"[6 - 0 ]";eating;;
74;;Rabbit;8;"[6 - 6 ]";eating;;
74;;Rabbit;9;"[8 - 5 ]";eating;;
74;;Wolf;10;"[9 - 7 ]";eating;;
74;;Wolf;11;"[6 - 3 ]";eating;;
75;"New cycle";;;;;;
75;;Rabbit;0;"[2 - 1 ]";eating;;
75;;Rabbit;1;"[2 - 7 ]";eating;;
75;;Rabbit;2;"[4 - 3 ]";eating;;
75;;Rabbit;3;"[5 - 5 ]";eating;;
75;;Rabbit;4;"[5 - 1 ]";eating;;
75;;Rabbit;5;"[8 - 4 ]";eating;;
75;;Rabbit;6;"[6 - 5 ]";eating;;
75;;Rabbit;7;"[6 - 0 ]";eating;;
75;;Rabbit;8;"[6 - 6 ]";eating;;
75;;Rabbit;9;"[8 - 5 ]";eating;;
75;;Wolf;10;"[9 - 7 ]";eating;;
75;;Wolf;11;"[6 - 3 ]";eating;;
76;"New cycle";;;;;;
76;;Rabbit;0;"[2 - 1 ]";eating;;
76;;Rabbit;1;"[2 - 7 ]";eating;;
76;;Rabbit;2;"[4 - 3 ]";eating;;
76;;Rabbit;3;"[5 - 5 ]";eating;;
76;;Rabbit;4;"[5 - 1 ]";eating;;
76;;Rabbit;5;"[8 - 4 ]";eating;;
76;;Rabbit;6;"[6 - 5 ]";eating;;
76;;Rabbit;7;"[6 - 0 ]";eating;;
76;;Rabbit;8;"[6 - 6 ]";eating;;
76;;Rabbit;9;"[8 - 5 ]";eating;;
76;;Wolf;10;"[9 - 7 ]";eating;;
76;;Wolf;11;"[6 - 3 ]";eating;;
77;"New cycle";;;;;;
77;;Rabbit;0;"[2 - 1 ]";eating;;
77;;Rabbit;1;"[2 - 7 ]";eating;;
77;;Rabbit;2;"[4 - 3 ]";eating;;
77;;Rabbit;3;"[5 - 5 ]";eating;;
77;;Rabbit;4;"[5 - 1 ]";eating;;
77;;Rabbit;5;"[8 - 4 ]";eating;;
77;;Rabbit;6;"[6 - 5 ]";eating;;
77;;Rabbit;7;"[6 - 0 ]";eating;;
77;;Rabbit;8;"[6 - 6 ]";eating;;
77;;Rabbit;9;"[8 - 5 ]";eating;;
77;;Wolf;10;"[9 - 7 ]";eating;;
77;;Wolf;11;"[6 - 3 ]";eating;;
78;"New cycle";;;;;;
78;;Rabbit;0;"[2 - 1 ]";eating;;
78;;Rabbit;1;"[2 - 7 ]";eating;;
78;;Rabbit;2;"[4 - 3 ]";eating;;
78;;Rabbit;3;"[5 - 5 ]";eating;;
78;;Rabbit;4;"[5 - 1 ]";eating;;
78;;Rabbit;5;"[8 - 4 ]";eating;;
78;;Rabbit;6;"[6 - 5 ]";eating;;
78;;Rabbit;7;"[6 - 0 ]";eating;;
78;;Rabbit;8;"[6 - 6 ]";eating;;
78;;Rabbit;9;"[8 - 5 ]";eating;;
78;;Wolf;10;"[9 - 7 ]";eating;;
78;;Wolf;11;"[6 - 3 ]";eating;;
79;"New cycle";;;;;;
79;;Rabbit;0;"[2 - 1 ]";eating;;
79;;Rabbit;1;"[2 - 7 ]";eating;;
79;;Rabbit;2;"[4 - 3 ]";eating;;
79;;Rabbit;3;"[5 - 5 ]";eating;;
79;;Rabbit;4;"[5 - 1 ]";eating;;
79;;Rabbit;5;"[8 - 4 ]";eating;;
79;;Rabbit;6;"[6 - 5 ]";eating;;
79;;Rabbit;7;"[6 - 0 ]";eating;;
79;;Rabbit;8;"[6 - 6 ]";eating;;
79;;Rabbit;9;"[8 - 5 ]";eating;;
79;;Wolf;10;"[9 - 7 ]";eating;;
79;;Wolf;11;"[6 - 3 ]";eating;;
80;"New cycle";;;;;;
80;;Rabbit;0;"[2 - 1 ]";eating;;
80;;Rabbit;1;"[2 - 7 ]";eating;;
80;;Rabbit;2;"[4 - 3 ]";eating;;
80;;Rabbit;3;"[5 - 5 ]";eating;;
80;;Rabbit;4;"[5 - 1 ]";eating;;
80;;Rabbit;5;"[8 - 4 ]";eating;;
80;;Rabbit;6;"[6 - 5 ]";eating;;
80;;Rabbit;7;"[6 - 0 ]";eating;;
80;;Rabbit;8;"[6 - 6 ]";eating;;
80;;Rabbit;9;"[8 - 5 ]";eating;;
80;;Wolf;10;"[9 - 7 ]";eating;;
80;;Wolf;11;"[6 - 3 ]";eating;;
80;"New element";Carrot;89;"[ 8 - 1 ]";;;
80;"New element";Carrot;90;"[ 9 - 4 ]";;;
80;"New element";Carrot;91;"[ 8 - 0 ]";;;
80;"New element";Carrot;92;"[ 7 - 1 ]";;;
81;"New cycle";;;;;;
81;;Rabbit;0;"[2 - 1 ]";eating;;
81;;Rabbit;1;"[2 - 7 ]";eating;;
81;;Rabbit;2;"[4 - 3 ]";eating;;
81;;Rabbit;3;"[5 - 5 ]";eating;;
81;;Rabbit;4;"[5 - 1 ]";eating;;
81;;Rabbit;5;"[8 - 4 ]";eating;;
81;;Rabbit;6;"[6 - 5 ]";eating;;
81;;Rabbit;7;"[6 - 0 ]";eating;;
81;;Rabbit;8;"[6 - 6 ]";eating;;
81;;Rabbit;9;"[8 - 5 ]";eating;;
81;;Wolf;10;"[9 - 7 ]";eating;;
81;;Wolf;11;"[6 - 3 ]";eating;;
82;"New cycle";;;;;;
82;;Rabbit;0;"[2 - 1 ]";eating;;
82;;Rabbit;1;"[2 - 7 ]";eating;;
82;;Rabbit;2;"[4 - 3 ]";eating;;
82;;Rabbit;3;"[5 - 5 ]";eating;;
82;;Rabbit;4;"[5 - 1 ]";eating;;
82;;Rabbit;5;"[8 - 4 ]";eating;;
82;;Rabbit;6;"[6 - 5 ]";eating;;
82;;Rabbit;7;"[6 - 0 ]";eating;;
82;;Rabbit;8;"[6 - 6 ]";eating;;
82;;Rabbit;9;"[8 - 5 ]";eating;;
82;;Wolf;10;"[9 - 7 ]";eating;;
82;;Wolf;11;"[6 - 3 ]";eating;;
83;"New cycle";;;;;;
83;;Rabbit;0;"[2 - 1 ]";eating;;
83;;Rabbit;1;"[2 - 7 ]";eating;;
83;;Rabbit;2;"[4 - 3 ]";eating;;
83;;Rabbit;3;"[5 - 5 ]";eating;;
83;;Rabbit;4;"[5 - 1 ]";eating;;
83;;Rabbit;5;"[8 - 4 ]";eating;;
83;;Rabbit;6;"[6 - 5 ]";eating;;
83;;Rabbit;7;"[6 - 0 ]";eating;;
83;;Rabbit;8;"[6 - 6 ]";eating;;
83;;Rabbit;9;"[8 - 5 ]";eating;;
83;;Wolf;10;"[9 - 7 ]";eating;;
83;;Wolf;11;"[6 - 3 ]";eating;;
84;"New cycle";;;;;;
84;;Rabbit;0;"[ 2 - 1 ]";;see;
84;;Rabbit;0;"[ 2 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
84;;Rabbit;0;"[ 2 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
84;;Rabbit;0;"[ 2 - 1 ]";hidden;move;"[ 1 - 1 ]"
84;Denied;Rabbit;0;"[ 1 - ";"1 ]";;breed;
84;;Rabbit;1;"[ 2 - 7 ]";;see;
84;;Rabbit;1;"[ 2 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
84;;Rabbit;1;"[ 2 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
84;Denied;Rabbit;1;"[ 2 - 7 ]";;move;
84;;Rabbit;1;"[ 2 - 7 ]";;breed;"Children lost"
84;;Rabbit;2;"[ 4 - 3 ]";;see;
84;;Rabbit;2;"[ 4 - 3 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
84;;Rabbit;2;"[ 4 - 3 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
84;;Rabbit;2;"[ 4 - 3 ]";hidden;move;"[ 4 - 2 ]"
84;;Rabbit;3;"[ 5 - 5 ]";;see;
84;;Rabbit;3;"[ 5 - 5 ]";;smell;"Rabbit (2), Wolf (0), Carrot(1)"
84;;Rabbit;3;"[ 5 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
84;;Rabbit;3;"[ 5 - 5 ]";;move;"[ 5 - 4 ]"
84;;Rabbit;3;"[ 5 - 4 ]";;breed;"Children lost"
84;;Rabbit;4;"[ 5 - 1 ]";;see;
84;;Rabbit;4;"[ 5 - 1 ]";;smell;"Rabbit (2), Wolf (0), Carrot(0)"
84;;Rabbit;4;"[ 5 - 1 ]";;hear;"Rabbit (1), Wolf (0), Carrot(0)"
84;Denied;Rabbit;4;"[ 5 - 1 ]";;move;
84;;Rabbit;5;"[ 8 - 4 ]";;see;
84;;Rabbit;5;"[ 8 - 4 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
84;;Rabbit;5;"[ 8 - 4 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
84;Denied;Rabbit;5;"[ 8 - 4 ]";;move;
84;"New element";Rabbit;93;"[ 1 - 2 ]";;;
84;;Rabbit;5;"[ 8 - 4 ]";;breed;"Children (1)"
84;;Rabbit;6;"[ 6 - 5 ]";;see;
84;;Rabbit;6;"[ 6 - 5 ]";;smell;"Rabbit (2), Wolf (0), Carrot(1)"
84;;Rabbit;6;"[ 6 - 5 ]";;hear;"Rabbit (2), Wolf (0), Carrot(1)"
84;Denied;Rabbit;6;"[ 6 - 5 ]";;move;
84;Denied;Rabbit;6;"[ 6 - ";"5 ]";;breed;
84;;Rabbit;7;"[ 6 - 0 ]";;see;
84;;Rabbit;7;"[ 6 - 0 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
84;;Rabbit;7;"[ 6 - 0 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
84;;Rabbit;7;"[ 6 - 0 ]";hidden;move;"[ 5 - 0 ]"
84;"New element";Rabbit;94;"[ 3 - 4 ]";;;
84;"New element";Rabbit;95;"[ 6 - 9 ]";;;
84;;Rabbit;7;"[ 5 - 0 ]";;breed;"Children (2)"
84;;Rabbit;8;"[ 6 - 6 ]";;see;
84;;Rabbit;8;"[ 6 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
84;;Rabbit;8;"[ 6 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
84;"Denied - Lair is busy";Rabbit;8;"[ 6 - 6 ]";;move;
84;;Rabbit;8;"[ 6 - 6 ]";;breed;"Children lost"
84;;Rabbit;9;"[ 8 - 5 ]";;see;
84;;Rabbit;9;"[ 8 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
84;;Rabbit;9;"[ 8 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
84;;Rabbit;9;"[ 8 - 5 ]";hidden;move;"[ 8 - 6 ]"
84;Denied;Rabbit;9;"[ 8 - ";"6 ]";;breed;
84;;Wolf;10;"[9 - 7 ]";eating;;
84;;Wolf;11;"[6 - 3 ]";eating;;
85;"New cycle";;;;;;
85;;Rabbit;0;"[ 1 - 1 ]";;see;
85;;Rabbit;0;"[ 1 - 1 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
85;;Rabbit;0;"[ 1 - 1 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
85;Denied;Rabbit;0;"[ 1 - 1 ]";;move;
85;Denied;Rabbit;0;"[ 1 - ";"1 ]";;breed;
85;;Rabbit;1;"[ 2 - 7 ]";;see;
85;;Rabbit;1;"[ 2 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
85;;Rabbit;1;"[ 2 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
85;"Denied - It is sated";Rabbit;1;"[ 2 - 7 ]";;move;
85;;Rabbit;2;"[ 4 - 2 ]";;see;
85;;Rabbit;2;"[ 4 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(2)"
85;;Rabbit;2;"[ 4 - 2 ]";;hear;"Rabbit (1), Wolf (0), Carrot(2)"
85;;Rabbit;2;"[ 4 - 2 ]";;move;"[ 4 - 3 ]"
85;;Rabbit;3;"[ 5 - 4 ]";;see;
85;;Rabbit;3;"[ 5 - 4 ]";;smell;"Rabbit (2), Wolf (1), Carrot(2)"
85;;Rabbit;3;"[ 5 - 4 ]";;hear;"Rabbit (1), Wolf (1), Carrot(2)"
85;;Rabbit;3;"[ 5 - 4 ]";;move;"[ 5 - 5 ]"
85;Denied;Rabbit;3;"[ 5 - ";"5 ]";;breed;
85;;Rabbit;4;"[ 5 - 1 ]";;see;
85;;Rabbit;4;"[ 5 - 1 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
85;;Rabbit;4;"[ 5 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
85;"Denied - Lair is busy";Rabbit;4;"[ 5 - 1 ]";;move;
85;;Rabbit;4;"[ 5 - 1 ]";;breed;"Children lost"
85;;Rabbit;5;"[ 8 - 4 ]";;see;
85;;Rabbit;5;"[ 8 - 4 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
85;;Rabbit;5;"[ 8 - 4 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
85;"Denied - It is sated";Rabbit;5;"[ 8 - 4 ]";;move;
85;Denied;Rabbit;5;"[ 8 - 4 ]";;breed;
85;;Rabbit;6;"[ 6 - 5 ]";;see;
85;;Rabbit;6;"[ 6 - 5 ]";;smell;"Rabbit (2), Wolf (0), Carrot(1)"
85;;Rabbit;6;"[ 6 - 5 ]";;hear;"Rabbit (2), Wolf (0), Carrot(1)"
85;;Rabbit;6;"[ 6 - 5 ]";;move;"[ 7 - 5 ]"
85;Denied;Rabbit;6;"[ 7 - ";"5 ]";;breed;
85;;Rabbit;7;"[ 5 - 0 ]";;see;
85;;Rabbit;7;"[ 5 - 0 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
85;;Rabbit;7;"[ 5 - 0 ]";;hear;"Rabbit (1), Wolf (0), Carrot(0)"
85;Denied;Rabbit;7;"[ 5 - 0 ]";;move;
85;Denied;Rabbit;7;"[ 5 - ";"0 ]";;breed;
85;;Rabbit;8;"[ 6 - 6 ]";;see;
85;;Rabbit;8;"[ 6 - 6 ]";;smell;"Rabbit (2), Wolf (0), Carrot(0)"
85;;Rabbit;8;"[ 6 - 6 ]";;hear;"Rabbit (2), Wolf (0), Carrot(0)"
85;;Rabbit;8;"[ 6 - 6 ]";;move;"[ 7 - 6 ]"
85;;Rabbit;8;"[ 7 - 6 ]";;breed;"Children lost"
85;;Rabbit;9;"[ 8 - 6 ]";;see;
85;;Rabbit;9;"[ 8 - 6 ]";;smell;"Rabbit (2), Wolf (1), Carrot(0)"
85;;Rabbit;9;"[ 8 - 6 ]";;hear;"Rabbit (2), Wolf (1), Carrot(0)"
85;Denied;Rabbit;9;"[ 8 - 6 ]";;move;
85;Denied;Rabbit;9;"[ 8 - ";"6 ]";;breed;
85;;Wolf;10;"[ 9 - 7 ]";;see;
85;;Wolf;10;"[ 9 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
85;;Wolf;10;"[ 9 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
85;Denied;Wolf;10;"[ 9 - 7 ]";;move;
85;;Wolf;10;"[ 9 - 7 ]";sleeping;sleep;
85;Denied;Wolf;10;"[ 9 - ";"7 ]";;breed;
85;;Wolf;11;"[ 6 - 3 ]";;see;
85;;Wolf;11;"[ 6 - 3 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
85;;Wolf;11;"[ 6 - 3 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
85;Denied;Wolf;11;"[ 6 - 3 ]";;move;
85;;Wolf;11;"[ 6 - 3 ]";sleeping;sleep;
85;Denied;Wolf;11;"[ 6 - ";"3 ]";;breed;
85;;Rabbit;93;"[ 1 - 2 ]";;see;
85;;Rabbit;93;"[ 1 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
85;;Rabbit;93;"[ 1 - 2 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
85;;Rabbit;93;"[ 1 - 2 ]";hidden;move;"[ 0 - 2 ]"
85;Denied;Rabbit;93;"[ 0 - 2 ]";;breed;
85;;Rabbit;94;"[ 3 - 4 ]";;see;
85;;Rabbit;94;"[ 3 - 4 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
85;;Rabbit;94;"[ 3 - 4 ]";;hear;"Rabbit (1), Wolf (0), Carrot(0)"
85;Denied;Rabbit;94;"[ 3 - 4 ]";;move;
85;Denied;Rabbit;94;"[ 3 - 4 ]";;breed;
85;;Rabbit;95;"[ 6 - 9 ]";;see;
85;;Rabbit;95;"[ 6 - 9 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
85;;Rabbit;95;"[ 6 - 9 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
85;;Rabbit;95;"[ 6 - 9 ]";;move;"[ 6 - 8 ]"
85;Denied;Rabbit;95;"[ 6 - 8 ]";;breed;
86;"New cycle";;;;;;
86;;Rabbit;0;"[ 1 - 1 ]";;see;
86;;Rabbit;0;"[ 1 - 1 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
86;;Rabbit;0;"[ 1 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
86;;Rabbit;0;"[ 1 - 1 ]";;move;"[ 2 - 1 ]"
86;Denied;Rabbit;0;"[ 2 - ";"1 ]";;breed;
86;;Rabbit;1;"[ 2 - 7 ]";;see;
86;;Rabbit;1;"[ 2 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
86;;Rabbit;1;"[ 2 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
86;;Rabbit;1;"[ 2 - 7 ]";;move;"[ 2 - 6 ]"
86;Denied;Rabbit;1;"[ 2 - ";"6 ]";;breed;
86;;Rabbit;2;"[ 4 - 3 ]";;see;
86;;Rabbit;2;"[ 4 - 3 ]";;smell;"Rabbit (1), Wolf (0), Carrot(2)"
86;;Rabbit;2;"[ 4 - 3 ]";;hear;"Rabbit (1), Wolf (0), Carrot(2)"
86;;Rabbit;2;"[ 4 - 3 ]";hidden;move;"[ 4 - 2 ]"
86;Denied;Rabbit;2;"[ 4 - ";"2 ]";;breed;
86;;Rabbit;3;"[ 5 - 5 ]";;see;
86;;Rabbit;3;"[ 5 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
86;;Rabbit;3;"[ 5 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
86;;Rabbit;3;"[ 5 - 5 ]";hidden;move;"[ 4 - 5 ]"
86;Denied;Rabbit;3;"[ 4 - ";"5 ]";;breed;
86;;Rabbit;4;"[ 5 - 1 ]";;see;
86;;Rabbit;4;"[ 5 - 1 ]";;smell;"Rabbit (2), Wolf (0), Carrot(0)"
86;;Rabbit;4;"[ 5 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
86;Denied;Rabbit;4;"[ 5 - 1 ]";;move;
86;Denied;Rabbit;4;"[ 5 - ";"1 ]";;breed;
86;;Rabbit;5;"[ 8 - 4 ]";;see;
86;;Rabbit;5;"[ 8 - 4 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
86;;Rabbit;5;"[ 8 - 4 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
86;;Rabbit;5;"[ 8 - 4 ]";hidden;move;"[ 7 - 4 ]"
86;Denied;Rabbit;5;"[ 7 - 4 ]";;breed;
86;;Rabbit;6;"[ 7 - 5 ]";;see;
86;;Rabbit;6;"[ 7 - 5 ]";;smell;"Rabbit (3), Wolf (0), Carrot(1)"
86;;Rabbit;6;"[ 7 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
86;;Rabbit;6;"[ 7 - 5 ]";;move;"[ 8 - 5 ]"
86;Denied;Rabbit;6;"[ 8 - ";"5 ]";;breed;
86;;Rabbit;7;"[ 5 - 0 ]";;see;
86;;Rabbit;7;"[ 5 - 0 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
86;;Rabbit;7;"[ 5 - 0 ]";;hear;"Rabbit (1), Wolf (0), Carrot(0)"
86;Denied;Rabbit;7;"[ 5 - 0 ]";;move;
86;Denied;Rabbit;7;"[ 5 - ";"0 ]";;breed;
86;;Rabbit;8;"[ 7 - 6 ]";;see;
86;;Rabbit;8;"[ 7 - 6 ]";;smell;"Rabbit (2), Wolf (0), Carrot(0)"
86;;Rabbit;8;"[ 7 - 6 ]";;hear;"Rabbit (1), Wolf (0), Carrot(0)"
86;;Rabbit;8;"[ 7 - 6 ]";;move;"[ 6 - 6 ]"
86;;Rabbit;8;"[ 6 - 6 ]";;breed;"Children lost"
86;;Rabbit;9;"[ 8 - 6 ]";;see;
86;;Rabbit;9;"[ 8 - 6 ]";;smell;"Rabbit (1), Wolf (1), Carrot(0)"
86;;Rabbit;9;"[ 8 - 6 ]";;hear;"Rabbit (1), Wolf (1), Carrot(0)"
86;Denied;Rabbit;9;"[ 8 - 6 ]";;move;
86;Denied;Rabbit;9;"[ 8 - ";"6 ]";;breed;
86;;Wolf;10;"[9 - 7 ]";eating;;
86;;Wolf;11;"[6 - 3 ]";eating;;
86;;Rabbit;93;"[ 0 - 2 ]";;see;
86;;Rabbit;93;"[ 0 - 2 ]";;smell;"Rabbit (0), Wolf (0), Carrot(0)"
86;;Rabbit;93;"[ 0 - 2 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
86;Denied;Rabbit;93;"[ 0 - 2 ]";;move;
86;Denied;Rabbit;93;"[ 0 - 2 ]";;breed;
86;;Rabbit;94;"[ 3 - 4 ]";;see;
86;;Rabbit;94;"[ 3 - 4 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
86;;Rabbit;94;"[ 3 - 4 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
86;Denied;Rabbit;94;"[ 3 - 4 ]";;move;
86;Denied;Rabbit;94;"[ 3 - 4 ]";;breed;
86;;Rabbit;95;"[ 6 - 8 ]";;see;
86;;Rabbit;95;"[ 6 - 8 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
86;;Rabbit;95;"[ 6 - 8 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
86;;Rabbit;95;"[ 6 - 8 ]";;move;"[ 6 - 7 ]"
86;Denied;Rabbit;95;"[ 6 - 7 ]";;breed;
87;"New cycle";;;;;;
87;;Rabbit;0;"[ 2 - 1 ]";;see;
87;;Rabbit;0;"[ 2 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
87;;Rabbit;0;"[ 2 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
87;;Rabbit;0;"[ 2 - 1 ]";;move;"[ 2 - 0 ]"
87;Denied;Rabbit;0;"[ 2 - ";"0 ]";;breed;
87;;Rabbit;1;"[ 2 - 6 ]";;see;
87;;Rabbit;1;"[ 2 - 6 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
87;;Rabbit;1;"[ 2 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
87;;Rabbit;1;"[ 2 - 6 ]";hidden;move;"[ 1 - 6 ]"
87;Denied;Rabbit;1;"[ 1 - ";"6 ]";;breed;
87;;Rabbit;2;"[ 4 - 2 ]";;see;
87;;Rabbit;2;"[ 4 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(2)"
87;;Rabbit;2;"[ 4 - 2 ]";;hear;"Rabbit (1), Wolf (0), Carrot(2)"
87;Denied;Rabbit;2;"[ 4 - 2 ]";;move;
87;Denied;Rabbit;2;"[ 4 - ";"2 ]";;breed;
87;;Rabbit;3;"[ 4 - 5 ]";;see;
87;;Rabbit;3;"[ 4 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
87;;Rabbit;3;"[ 4 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(0)"
87;;Rabbit;3;"[ 4 - 5 ]";;move;"[ 4 - 6 ]"
87;Denied;Rabbit;3;"[ 4 - ";"6 ]";;breed;
87;;Rabbit;4;"[ 5 - 1 ]";;see;
87;;Rabbit;4;"[ 5 - 1 ]";;smell;"Rabbit (2), Wolf (0), Carrot(0)"
87;;Rabbit;4;"[ 5 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
87;"Denied - Lair is busy";Rabbit;4;"[ 5 - 1 ]";;move;
87;Denied;Rabbit;4;"[ 5 - ";"1 ]";;breed;
87;;Rabbit;5;"[ 7 - 4 ]";;see;
